"clust","GeneID","GO"
"Cluster_05","Lsat_1_v5_gn_2_54780","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_2_54780","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_2_5561","GO:0001522"
"Cluster_05","Lsat_1_v5_gn_2_5561","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_5561","GO:0009451"
"Cluster_05","Lsat_1_v5_gn_2_5561","GO:0009982"
"Cluster_05","Lsat_1_v5_gn_2_58480","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_2_58480","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_2_58480","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_2_58480","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_2_58480","GO:0015935"
"Cluster_05","Lsat_1_v5_gn_2_58980","GO:0006629"
"Cluster_05","Lsat_1_v5_gn_2_58980","GO:0016717"
"Cluster_05","Lsat_1_v5_gn_2_58980","GO:0055114"
"Cluster_05","Lsat_1_v5_gn_2_70201","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_2_70201","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_70260","GO:0000151"
"Cluster_05","Lsat_1_v5_gn_2_70260","GO:0004672"
"Cluster_05","Lsat_1_v5_gn_2_70260","GO:0004842"
"Cluster_05","Lsat_1_v5_gn_2_70260","GO:0006468"
"Cluster_05","Lsat_1_v5_gn_2_70260","GO:0016567"
"Cluster_05","Lsat_1_v5_gn_2_78320","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_2_78320","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_78320","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_2_78320","GO:0043565"
"Cluster_05","Lsat_1_v5_gn_2_80921","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_2_80921","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_2_80921","GO:0015934"
"Cluster_05","Lsat_1_v5_gn_2_85920","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_2_85920","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_86901","GO:0003677"
"Cluster_05","Lsat_1_v5_gn_2_86901","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_86901","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_2_87640","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_87640","GO:0006396"
"Cluster_05","Lsat_1_v5_gn_2_89661","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_89661","GO:0004809"
"Cluster_05","Lsat_1_v5_gn_2_89661","GO:0008033"
"Cluster_05","Lsat_1_v5_gn_2_89801","GO:0000287"
"Cluster_05","Lsat_1_v5_gn_2_89801","GO:0015977"
"Cluster_05","Lsat_1_v5_gn_2_89801","GO:0016984"
"Cluster_05","Lsat_1_v5_gn_2_95261","GO:0016787"
"Cluster_05","Lsat_1_v5_gn_2_96001","GO:0080019"
"Cluster_05","Lsat_1_v5_gn_3_100601","GO:0046983"
"Cluster_05","Lsat_1_v5_gn_3_103240","GO:0008276"
"Cluster_05","Lsat_1_v5_gn_3_103521","GO:0003883"
"Cluster_05","Lsat_1_v5_gn_3_103521","GO:0006221"
"Cluster_05","Lsat_1_v5_gn_3_104380","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_3_104380","GO:0004527"
"Cluster_05","Lsat_1_v5_gn_3_104380","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_3_105661","GO:0005643"
"Cluster_05","Lsat_1_v5_gn_3_105661","GO:0006886"
"Cluster_05","Lsat_1_v5_gn_3_105661","GO:0008565"
"Cluster_05","Lsat_1_v5_gn_3_12060","GO:0016021"
"Cluster_05","Lsat_1_v5_gn_3_121041","GO:0016491"
"Cluster_05","Lsat_1_v5_gn_3_121041","GO:0016706"
"Cluster_05","Lsat_1_v5_gn_3_121041","GO:0055114"
"Cluster_05","Lsat_1_v5_gn_3_121480","GO:0003824"
"Cluster_05","Lsat_1_v5_gn_3_121480","GO:0008152"
"Cluster_05","Lsat_1_v5_gn_3_12220","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_3_124781","GO:0004568"
"Cluster_05","Lsat_1_v5_gn_3_124781","GO:0006032"
"Cluster_05","Lsat_1_v5_gn_3_124781","GO:0016998"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0003677"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0006351"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_3_130901","GO:0043565"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0004470"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0006108"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0016616"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0016619"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0051287"
"Cluster_05","Lsat_1_v5_gn_3_136701","GO:0055114"
"Cluster_05","Lsat_1_v5_gn_3_13681","GO:0006725"
"Cluster_05","Lsat_1_v5_gn_3_13681","GO:0016830"
"Cluster_05","Lsat_1_v5_gn_3_137381","GO:0003677"
"Cluster_05","Lsat_1_v5_gn_3_137381","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_3_139220","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_3_139220","GO:0004386"
"Cluster_05","Lsat_1_v5_gn_3_139220","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_3_139220","GO:0008026"
"Cluster_05","Lsat_1_v5_gn_3_140500","GO:0020037"
"Cluster_05","Lsat_1_v5_gn_3_140860","GO:0003883"
"Cluster_05","Lsat_1_v5_gn_3_140860","GO:0006221"
"Cluster_05","Lsat_1_v5_gn_3_15460","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_3_15460","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_3_15460","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_3_15460","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_3_20820","GO:0000079"
"Cluster_05","Lsat_1_v5_gn_3_20820","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_3_20820","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_3_20820","GO:0019901"
"Cluster_05","Lsat_1_v5_gn_3_25341","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_3_25341","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_3_3061","GO:0004553"
"Cluster_05","Lsat_1_v5_gn_3_3061","GO:0004564"
"Cluster_05","Lsat_1_v5_gn_3_3061","GO:0004575"
"Cluster_05","Lsat_1_v5_gn_3_3061","GO:0005975"
"Cluster_05","Lsat_1_v5_gn_3_30741","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_3_30741","GO:0006810"
"Cluster_05","Lsat_1_v5_gn_3_32241","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_3_32241","GO:0005622"
